The 95 precent credible set consists of 63 out of 80 topologies

support	#taxa	topology
2.72%	28	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species,Galago_moholi_GMO4.species + Galago_senegalensis_GSE1.species,Galago_moholi_JCM001.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species,Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species + Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
2.47%	26	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species + Galago_moholi_JCM001.species,Galago_moholi_GMO4.species + Galago_senegalensis_GSE1.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species + Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species + Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
2.22%	27	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species + Galago_senegalensis_GSE1.species,Galago_moholi_GMO4.species,Galago_moholi_JCM001.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species + Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species + Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
2.22%	28	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species + Galago_moholi_JCM001.species,Galago_moholi_GMO4.species,Galago_senegalensis_GSE1.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species,Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species + Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
2.22%	29	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species + Galago_moholi_GMO4.species,Galago_moholi_JCM001.species,Galago_senegalensis_GSE1.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species,Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species,Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
2.22%	29	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species,Galago_moholi_GMO4.species + Galago_senegalensis_GSE1.species,Galago_moholi_JCM001.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species,Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species,Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
1.98%	28	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species,Galago_moholi_GMO4.species,Galago_moholi_JCM001.species + Galago_senegalensis_GSE1.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species,Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species + Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
1.73%	28	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species + Galago_moholi_GMO4.species + Galago_moholi_JCM001.species,Galago_senegalensis_GSE1.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species,Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species,Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
1.48%	27	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species,Galago_moholi_GMO4.species,Galago_moholi_JCM001.species + Galago_senegalensis_GSE1.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species + Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species + Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
1.48%	26	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species + Galago_moholi_GMO4.species + Galago_senegalensis_GSE1.species,Galago_moholi_JCM001.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species + Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species + Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
1.48%	27	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species + Galago_moholi_GMO4.species + Galago_senegalensis_GSE1.species,Galago_moholi_JCM001.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species,Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species + Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
1.48%	27	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species + Galago_moholi_JCM001.species,Galago_moholi_GMO4.species + Galago_senegalensis_GSE1.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species,Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species + Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
1.23%	26	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species,Galago_moholi_GMO4.species + Galago_moholi_JCM001.species + Galago_senegalensis_GSE1.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species + Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species + Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
0.99%	26	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species + Galago_moholi_GMO4.species,Galago_moholi_JCM001.species + Galago_senegalensis_GSE1.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species + Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species + Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
0.99%	26	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species + Galago_moholi_GMO4.species + Galago_moholi_JCM001.species,Galago_senegalensis_GSE1.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species + Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species + Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
0.99%	29	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species,Galago_moholi_GMO4.species + Galago_moholi_JCM001.species,Galago_senegalensis_GSE1.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species,Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species,Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
=== 95% credible set ===
0.74%	26	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species + Galago_senegalensis_GSE1.species,Galago_moholi_GMO4.species + Galago_moholi_JCM001.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species + Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species + Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
0.74%	27	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species,Galago_moholi_GMO4.species + Galago_moholi_JCM001.species + Galago_senegalensis_GSE1.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species,Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species + Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
0.49%	28	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species,Galago_moholi_GMO4.species + Galago_moholi_JCM001.species + Galago_senegalensis_GSE1.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species,Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species,Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
0.49%	28	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species + Galago_moholi_GMO4.species,Galago_moholi_JCM001.species,Galago_senegalensis_GSE1.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species,Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species + Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
0.49%	28	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species,Galago_moholi_GMO4.species + Galago_moholi_JCM001.species,Galago_senegalensis_GSE1.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species,Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species + Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
0.25%	28	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species + Galago_moholi_GMO4.species + Galago_senegalensis_GSE1.species,Galago_moholi_JCM001.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species,Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species,Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
0.25%	28	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species + Galago_moholi_GMO4.species,Galago_moholi_JCM001.species + Galago_senegalensis_GSE1.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species,Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species,Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
0.25%	28	Arctocebus_calabarensis_ACL1.species,Chlorocebus_aethiops_CAE4.species,Daubentonia_madagascariensis_DMD5.species,Euoticus_elegantulus_AMNH269911.species,Galago_matschiei_FMNH148985.species,Galago_moholi_ABSHER009f.species + Galago_moholi_JCM001.species + Galago_senegalensis_GSE1.species,Galago_moholi_GMO4.species,Galagoides_cocos_GCDN006.species,Galagoides_demidoff_3048f.species,Galagoides_demidoff_AMNH_269853.species,Galagoides_thomasi_GTH1.species,Galagoides_zanzibaricus_GZUD002.species,Homo_sapiens_HSA34.species,Lemur_catta_LCT10.species,Loris_tardigradus_LTA2.species,Macaca_mulatta_MMA14.species,Nycticebus_bengalensis_NBE1.species,Nycticebus_coucang_NCO2.species,Nycticebus_pygmaeus_NPY1.species,Otolemur_crassicaudatus_OCR1.species,Otolemur_garnettii_GGR2.species,Otolemur_garnettii_OGDN006.species,Pan_troglodytes_PTR104.species,Papio_hamadryas_PHM1.species,Perodicticus_potto_PEP2.species,Pongo_pygmaeus_PPY155.species,Propithecus_verreauxi_PVE1.species,Theropithecus_gelada_TGE2.species
100% displayed

support	count	cluster
100%	405	Galago_matschiei_FMNH148985.species
100%	405	Galagoides_zanzibaricus_GZUD002.species
100%	405	Chlorocebus_aethiops_CAE4.species
100%	405	Pan_troglodytes_PTR104.species
100%	405	Galagoides_thomasi_GTH1.species
100%	405	Theropithecus_gelada_TGE2.species
100%	405	Propithecus_verreauxi_PVE1.species
100%	405	Galagoides_cocos_GCDN006.species
100%	405	Pongo_pygmaeus_PPY155.species
100%	405	Lemur_catta_LCT10.species
100%	405	Euoticus_elegantulus_AMNH269911.species
100%	405	Nycticebus_pygmaeus_NPY1.species
100%	405	Otolemur_crassicaudatus_OCR1.species
100%	405	Papio_hamadryas_PHM1.species
100%	405	Homo_sapiens_HSA34.species
100%	405	Loris_tardigradus_LTA2.species
100%	405	Arctocebus_calabarensis_ACL1.species
100%	405	Galagoides_demidoff_AMNH_269853.species
100%	405	Perodicticus_potto_PEP2.species
100%	405	Galagoides_demidoff_3048f.species
100%	405	Macaca_mulatta_MMA14.species
100%	405	Daubentonia_madagascariensis_DMD5.species
70.12%	284	Nycticebus_coucang_NCO2.species
70.12%	284	Nycticebus_bengalensis_NBE1.species
